Sentence Number,Word Count,Common Word Count,Uncommon Word Count,Uncommon Length Ratio,Uncommon Common Ratio,Article Position,Uncommon Score
15,17,9,7,0.4117647058823529,0.7777777777777778,20.833333333333336,18
0,10,2,7,0.7,3.5,0.0,18
19,11,4,6,0.5454545454545454,1.5,26.38888888888889,17
36,17,7,9,0.5294117647058824,1.2857142857142858,50.0,15
27,5,1,4,0.8,4.0,37.5,14
55,15,6,8,0.5333333333333333,1.3333333333333333,76.38888888888889,12
69,16,9,6,0.375,0.6666666666666666,95.83333333333334,10
30,13,3,9,0.6923076923076923,3.0,41.66666666666667,10
3,8,3,4,0.5,1.3333333333333333,4.166666666666666,10
13,9,2,6,0.6666666666666666,3.0,18.055555555555554,9
12,12,5,7,0.5833333333333334,1.4,16.666666666666664,8
43,11,5,5,0.45454545454545453,1.0,59.72222222222222,6
42,11,6,4,0.36363636363636365,0.6666666666666666,58.333333333333336,5
22,6,3,2,0.3333333333333333,0.6666666666666666,30.555555555555557,3
45,7,4,2,0.2857142857142857,0.5,62.5,2
8,3,1,2,0.6666666666666666,2.0,11.11111111111111,2
5,4,2,1,0.25,0.5,6.944444444444445,1
1,2,0,0,0.0,1.0,1.3888888888888888,0
39,75,36,39,0.52,1.0833333333333333,41.935483870967744,190
0,60,26,31,0.5166666666666667,1.1923076923076923,0.0,187
50,37,15,22,0.5945945945945946,1.4666666666666666,53.76344086021505,147
29,40,19,20,0.5,1.0526315789473684,31.182795698924732,140
46,61,30,30,0.4918032786885246,1.0,49.46236559139785,138
63,52,19,32,0.6153846153846154,1.6842105263157894,67.74193548387096,133
75,51,22,29,0.5686274509803921,1.3181818181818181,80.64516129032258,121
74,51,22,27,0.5294117647058824,1.2272727272727273,79.56989247311827,119
5,55,23,31,0.5636363636363636,1.3478260869565217,5.376344086021505,116
60,59,24,34,0.576271186440678,1.4166666666666667,64.51612903225806,112
42,40,19,21,0.525,1.105263157894737,45.16129032258064,109
68,53,25,27,0.5094339622641509,1.08,73.11827956989248,105
91,45,19,25,0.5555555555555556,1.3157894736842106,97.84946236559139,103
11,33,14,17,0.5151515151515151,1.2142857142857142,11.827956989247312,97
58,50,23,26,0.52,1.1304347826086956,62.365591397849464,87
62,31,13,17,0.5483870967741935,1.3076923076923077,66.66666666666666,80
53,41,20,21,0.5121951219512195,1.05,56.98924731182796,80
88,26,12,13,0.5,1.0833333333333333,94.6236559139785,79
83,45,23,21,0.4666666666666667,0.9130434782608695,89.24731182795699,79
92,30,14,15,0.5,1.0714285714285714,98.9247311827957,78
85,31,15,15,0.4838709677419355,1.0,91.39784946236558,75
78,27,8,18,0.6666666666666666,2.25,83.87096774193549,74
79,40,16,23,0.575,1.4375,84.94623655913979,71
13,30,10,19,0.6333333333333333,1.9,13.978494623655912,70
70,42,16,26,0.6190476190476191,1.625,75.26881720430107,67
90,29,15,13,0.4482758620689655,0.8666666666666667,96.7741935483871,64
35,33,10,22,0.6666666666666666,2.2,37.634408602150536,64
37,38,14,23,0.6052631578947368,1.6428571428571428,39.784946236559136,61
12,28,12,16,0.5714285714285714,1.3333333333333333,12.903225806451612,61
56,29,13,15,0.5172413793103449,1.1538461538461537,60.215053763440864,60
43,43,23,20,0.46511627906976744,0.8695652173913043,46.236559139784944,59
14,46,23,22,0.4782608695652174,0.9565217391304348,15.053763440860216,59
64,27,13,14,0.5185185185185185,1.0769230769230769,68.81720430107528,58
23,23,10,13,0.5652173913043478,1.3,24.731182795698924,58
30,16,4,11,0.6875,2.75,32.25806451612903,56
38,22,7,14,0.6363636363636364,2.0,40.86021505376344,55
77,17,6,11,0.6470588235294118,1.8333333333333333,82.79569892473118,54
48,35,13,21,0.6,1.6153846153846154,51.61290322580645,52
34,32,11,21,0.65625,1.9090909090909092,36.55913978494624,52
44,19,6,13,0.6842105263157895,2.1666666666666665,47.31182795698925,50
41,16,7,8,0.5,1.1428571428571428,44.086021505376344,50
19,45,28,16,0.35555555555555557,0.5714285714285714,20.43010752688172,48
71,28,14,14,0.5,1.0,76.34408602150538,45
28,13,7,5,0.38461538461538464,0.7142857142857143,30.107526881720432,43
59,36,9,24,0.6666666666666666,2.6666666666666665,63.44086021505376,42
47,34,17,16,0.47058823529411764,0.9411764705882353,50.53763440860215,42
86,37,16,20,0.5405405405405406,1.25,92.47311827956989,39
69,28,10,17,0.6071428571428571,1.7,74.19354838709677,39
6,44,27,15,0.3409090909090909,0.5555555555555556,6.451612903225806,39
9,21,9,11,0.5238095238095238,1.2222222222222223,9.67741935483871,38
81,28,8,20,0.7142857142857143,2.5,87.09677419354838,37
40,26,11,15,0.5769230769230769,1.3636363636363635,43.01075268817204,36
22,24,13,10,0.4166666666666667,0.7692307692307693,23.655913978494624,36
4,18,5,13,0.7222222222222222,2.6,4.301075268817205,36
84,17,8,8,0.47058823529411764,1.0,90.32258064516128,35
16,12,6,5,0.4166666666666667,0.8333333333333334,17.20430107526882,32
51,38,12,26,0.6842105263157895,2.1666666666666665,54.83870967741935,31
36,25,11,14,0.56,1.2727272727272727,38.70967741935484,31
65,36,15,20,0.5555555555555556,1.3333333333333333,69.89247311827957,30
55,10,4,5,0.5,1.25,59.13978494623656,30
45,23,14,8,0.34782608695652173,0.5714285714285714,48.38709677419355,30
21,29,12,16,0.5517241379310345,1.3333333333333333,22.58064516129032,30
80,29,8,20,0.6896551724137931,2.5,86.02150537634408,29
24,19,6,12,0.631578947368421,2.0,25.806451612903224,29
20,24,9,15,0.625,1.6666666666666667,21.50537634408602,29
76,14,6,8,0.5714285714285714,1.3333333333333333,81.72043010752688,28
82,23,10,12,0.5217391304347826,1.2,88.17204301075269,27
66,39,20,18,0.46153846153846156,0.9,70.96774193548387,27
10,20,6,14,0.7,2.3333333333333335,10.75268817204301,27
73,30,12,17,0.5666666666666667,1.4166666666666667,78.49462365591397,26
57,25,10,14,0.56,1.4,61.29032258064516,25
25,16,6,10,0.625,1.6666666666666667,26.881720430107524,25
52,22,9,12,0.5454545454545454,1.3333333333333333,55.91397849462365,23
72,13,5,8,0.6153846153846154,1.6,77.41935483870968,21
32,19,7,11,0.5789473684210527,1.5714285714285714,34.40860215053764,21
17,25,13,12,0.48,0.9230769230769231,18.27956989247312,21
31,15,4,10,0.6666666666666666,2.5,33.33333333333333,20
27,15,7,7,0.4666666666666667,1.0,29.03225806451613,20
7,26,10,15,0.5769230769230769,1.5,7.526881720430108,19
49,8,2,6,0.75,3.0,52.68817204301075,17
89,14,5,8,0.5714285714285714,1.6,95.6989247311828,14
33,20,7,12,0.6,1.7142857142857142,35.483870967741936,14
54,12,4,7,0.5833333333333334,1.75,58.06451612903226,11
15,15,7,6,0.4,0.8571428571428571,16.129032258064516,10
2,7,2,5,0.7142857142857143,2.5,2.1505376344086025,10
8,6,1,4,0.6666666666666666,4.0,8.60215053763441,8
1,8,4,4,0.5,1.0,1.0752688172043012,8
61,10,6,3,0.3,0.5,65.59139784946237,6
3,5,1,4,0.8,4.0,3.225806451612903,4
26,4,1,2,0.5,2.0,27.956989247311824,2
87,5,3,1,0.2,0.3333333333333333,93.54838709677419,1
67,3,1,1,0.3333333333333333,1.0,72.04301075268818,1
18,1,0,0,0.0,1.0,19.35483870967742,0
25,34,10,23,0.6764705882352942,2.3,58.139534883720934,241
38,33,11,21,0.6363636363636364,1.9090909090909092,88.37209302325581,219
13,46,26,19,0.41304347826086957,0.7307692307692307,30.23255813953488,202
16,43,14,29,0.6744186046511628,2.0714285714285716,37.2093023255814,199
32,31,10,20,0.6451612903225806,2.0,74.4186046511628,193
18,35,9,25,0.7142857142857143,2.7777777777777777,41.86046511627907,185
30,26,9,17,0.6538461538461539,1.8888888888888888,69.76744186046511,180
17,31,15,16,0.5161290322580645,1.0666666666666667,39.53488372093023,178
21,25,9,16,0.64,1.7777777777777777,48.837209302325576,169
10,30,12,17,0.5666666666666667,1.4166666666666667,23.25581395348837,169
36,40,15,24,0.6,1.6,83.72093023255815,164
14,39,19,19,0.48717948717948717,1.0,32.55813953488372,161
39,34,12,22,0.6470588235294118,1.8333333333333333,90.69767441860465,152
15,27,9,17,0.6296296296296297,1.8888888888888888,34.883720930232556,139
0,30,10,18,0.6,1.8,0.0,139
26,31,10,20,0.6451612903225806,2.0,60.46511627906976,135
37,39,9,30,0.7692307692307693,3.3333333333333335,86.04651162790698,134
35,26,11,14,0.5384615384615384,1.2727272727272727,81.3953488372093,130
34,29,10,18,0.6206896551724138,1.8,79.06976744186046,124
27,29,8,20,0.6896551724137931,2.5,62.7906976744186,116
31,43,16,27,0.627906976744186,1.6875,72.09302325581395,114
33,27,7,19,0.7037037037037037,2.7142857142857144,76.74418604651163,109
28,20,6,13,0.65,2.1666666666666665,65.11627906976744,99
20,22,6,16,0.7272727272727273,2.6666666666666665,46.51162790697674,93
41,23,7,15,0.6521739130434783,2.142857142857143,95.34883720930233,90
12,26,10,15,0.5769230769230769,1.5,27.906976744186046,90
11,20,8,11,0.55,1.375,25.581395348837212,85
24,25,10,14,0.56,1.4,55.81395348837209,80
40,21,7,13,0.6190476190476191,1.8571428571428572,93.02325581395348,78
29,26,11,15,0.5769230769230769,1.3636363636363635,67.44186046511628,77
6,24,6,17,0.7083333333333334,2.8333333333333335,13.953488372093023,76
23,22,6,15,0.6818181818181818,2.5,53.48837209302325,75
19,20,2,17,0.85,8.5,44.18604651162791,75
3,17,5,11,0.6470588235294118,2.2,6.976744186046512,75
4,22,8,13,0.5909090909090909,1.625,9.30232558139535,53
42,18,6,11,0.6111111111111112,1.8333333333333333,97.67441860465115,52
22,14,4,9,0.6428571428571429,2.25,51.162790697674424,52
7,22,7,14,0.6363636363636364,2.0,16.27906976744186,52
5,28,7,19,0.6785714285714286,2.7142857142857144,11.627906976744185,51
2,16,6,9,0.5625,1.5,4.651162790697675,34
1,24,7,16,0.6666666666666666,2.2857142857142856,2.3255813953488373,26
8,24,11,12,0.5,1.0909090909090908,18.6046511627907,21
9,7,1,6,0.8571428571428571,6.0,20.930232558139537,12
0,63,20,39,0.6190476190476191,1.95,0.0,125
12,52,22,30,0.5769230769230769,1.3636363636363635,14.814814814814813,91
22,40,14,26,0.65,1.8571428571428572,27.160493827160494,81
6,29,11,17,0.5862068965517241,1.5454545454545454,7.4074074074074066,67
8,31,15,16,0.5161290322580645,1.0666666666666667,9.876543209876543,64
53,40,13,26,0.65,2.0,65.4320987654321,62
41,32,18,13,0.40625,0.7222222222222222,50.617283950617285,56
18,24,10,13,0.5416666666666666,1.3,22.22222222222222,54
54,30,14,15,0.5,1.0714285714285714,66.66666666666666,50
51,23,10,12,0.5217391304347826,1.2,62.96296296296296,49
1,10,5,5,0.5,1.0,1.2345679012345678,46
47,26,14,11,0.4230769230769231,0.7857142857142857,58.0246913580247,45
59,21,10,11,0.5238095238095238,1.1,72.8395061728395,43
58,31,16,13,0.41935483870967744,0.8125,71.60493827160494,40
10,23,10,12,0.5217391304347826,1.2,12.345679012345679,39
9,20,7,12,0.6,1.7142857142857142,11.11111111111111,39
37,16,6,10,0.625,1.6666666666666667,45.67901234567901,38
35,18,7,10,0.5555555555555556,1.4285714285714286,43.20987654320987,38
7,21,7,13,0.6190476190476191,1.8571428571428572,8.641975308641975,38
56,17,10,6,0.35294117647058826,0.6,69.1358024691358,37
79,18,9,8,0.4444444444444444,0.8888888888888888,97.53086419753086,36
13,23,8,14,0.6086956521739131,1.75,16.049382716049383,36
64,30,18,11,0.36666666666666664,0.6111111111111112,79.01234567901234,33
19,24,12,11,0.4583333333333333,0.9166666666666666,23.456790123456788,33
17,20,9,10,0.5,1.1111111111111112,20.98765432098765,32
28,31,13,17,0.5483870967741935,1.3076923076923077,34.5679012345679,31
21,28,14,13,0.4642857142857143,0.9285714285714286,25.925925925925924,30
78,13,5,8,0.6153846153846154,1.6,96.29629629629629,29
32,20,12,8,0.4,0.6666666666666666,39.50617283950617,29
26,26,14,11,0.4230769230769231,0.7857142857142857,32.098765432098766,29
2,20,11,8,0.4,0.7272727272727273,2.4691358024691357,29
68,23,13,9,0.391304347826087,0.6923076923076923,83.9506172839506,28
33,12,6,5,0.4166666666666667,0.8333333333333334,40.74074074074074,28
63,20,9,10,0.5,1.1111111111111112,77.77777777777779,27
36,16,5,11,0.6875,2.2,44.44444444444444,27
34,8,3,5,0.625,1.6666666666666667,41.9753086419753,25
27,16,7,8,0.5,1.1428571428571428,33.33333333333333,25
52,18,8,9,0.5,1.125,64.19753086419753,24
60,20,9,10,0.5,1.1111111111111112,74.07407407407408,23
15,13,4,9,0.6923076923076923,2.25,18.51851851851852,23
75,23,9,13,0.5652173913043478,1.4444444444444444,92.5925925925926,22
70,8,4,4,0.5,1.0,86.41975308641975,22
45,10,4,5,0.5,1.25,55.55555555555556,21
30,12,5,6,0.5,1.2,37.03703703703704,20
25,11,4,7,0.6363636363636364,1.75,30.864197530864196,20
16,28,13,14,0.5,1.0769230769230769,19.753086419753085,20
40,18,9,8,0.4444444444444444,0.8888888888888888,49.382716049382715,19
55,24,12,11,0.4583333333333333,0.9166666666666666,67.90123456790124,18
5,6,2,4,0.6666666666666666,2.0,6.172839506172839,18
29,13,5,7,0.5384615384615384,1.4,35.80246913580247,17
11,25,13,11,0.44,0.8461538461538461,13.580246913580247,17
76,15,5,9,0.6,1.8,93.82716049382715,16
44,11,6,5,0.45454545454545453,0.8333333333333334,54.32098765432099,16
31,11,4,7,0.6363636363636364,1.75,38.2716049382716,16
20,25,15,9,0.36,0.6,24.691358024691358,16
62,2,0,2,1.0,2.0,76.5432098765432,15
50,25,16,8,0.32,0.5,61.72839506172839,15
48,19,11,8,0.42105263157894735,0.7272727272727273,59.25925925925925,14
24,13,6,6,0.46153846153846156,1.0,29.629629629629626,14
23,9,3,6,0.6666666666666666,2.0,28.39506172839506,13
67,16,9,7,0.4375,0.7777777777777778,82.71604938271605,12
66,10,5,4,0.4,0.8,81.48148148148148,12
49,7,3,3,0.42857142857142855,1.0,60.49382716049383,11
46,13,6,6,0.46153846153846156,1.0,56.79012345679012,11
4,9,6,3,0.3333333333333333,0.5,4.938271604938271,11
74,7,4,2,0.2857142857142857,0.5,91.35802469135803,10
72,4,2,2,0.5,1.0,88.88888888888889,9
69,9,5,3,0.3333333333333333,0.6,85.18518518518519,9
61,19,11,7,0.3684210526315789,0.6363636363636364,75.30864197530865,9
43,14,9,3,0.21428571428571427,0.3333333333333333,53.086419753086425,9
77,11,7,3,0.2727272727272727,0.42857142857142855,95.06172839506173,8
71,4,1,3,0.75,3.0,87.65432098765432,8
42,6,3,2,0.3333333333333333,0.6666666666666666,51.85185185185185,7
3,9,6,3,0.3333333333333333,0.5,3.7037037037037033,7
57,11,6,4,0.36363636363636365,0.6666666666666666,70.37037037037037,6
80,12,8,3,0.25,0.375,98.76543209876543,5
65,5,1,3,0.6,3.0,80.24691358024691,5
39,7,3,4,0.5714285714285714,1.3333333333333333,48.148148148148145,5
73,6,4,2,0.3333333333333333,0.5,90.12345679012346,4
14,6,2,4,0.6666666666666666,2.0,17.28395061728395,4
38,4,1,3,0.75,3.0,46.913580246913575,3
6,43,14,26,0.6046511627906976,1.8571428571428572,33.33333333333333,101
4,30,11,19,0.6333333333333333,1.7272727272727273,22.22222222222222,91
13,44,11,31,0.7045454545454546,2.8181818181818183,72.22222222222221,88
9,34,3,30,0.8823529411764706,10.0,50.0,72
0,31,13,16,0.5161290322580645,1.2307692307692308,0.0,71
8,21,4,17,0.8095238095238095,4.25,44.44444444444444,49
3,34,9,24,0.7058823529411765,2.6666666666666665,16.666666666666664,47
14,16,4,12,0.75,3.0,77.77777777777779,33
10,20,4,15,0.75,3.75,55.55555555555556,30
2,13,4,8,0.6153846153846154,2.0,11.11111111111111,30
15,17,5,11,0.6470588235294118,2.2,83.33333333333334,28
11,19,6,12,0.631578947368421,2.0,61.111111111111114,27
16,18,8,10,0.5555555555555556,1.25,88.88888888888889,25
12,17,7,10,0.5882352941176471,1.4285714285714286,66.66666666666666,23
7,15,5,8,0.5333333333333333,1.6,38.88888888888889,18
5,14,5,8,0.5714285714285714,1.6,27.77777777777778,17
17,11,4,6,0.5454545454545454,1.5,94.44444444444444,9
1,6,2,3,0.5,1.5,5.555555555555555,3
2,48,14,33,0.6875,2.357142857142857,6.896551724137931,93
28,45,19,26,0.5777777777777777,1.368421052631579,96.55172413793103,85
3,52,19,32,0.6153846153846154,1.6842105263157894,10.344827586206897,83
10,62,24,38,0.6129032258064516,1.5833333333333333,34.48275862068966,80
5,37,15,21,0.5675675675675675,1.4,17.24137931034483,80
21,39,23,16,0.41025641025641024,0.6956521739130435,72.41379310344827,66
8,50,21,29,0.58,1.380952380952381,27.586206896551722,63
17,50,21,28,0.56,1.3333333333333333,58.620689655172406,57
12,28,11,16,0.5714285714285714,1.4545454545454546,41.37931034482759,56
11,42,19,23,0.5476190476190477,1.2105263157894737,37.93103448275862,50
16,31,14,17,0.5483870967741935,1.2142857142857142,55.172413793103445,45
0,25,5,19,0.76,3.8,0.0,43
25,34,16,17,0.5,1.0625,86.20689655172413,40
4,26,10,15,0.5769230769230769,1.5,13.793103448275861,40
1,36,19,16,0.4444444444444444,0.8421052631578947,3.4482758620689653,37
27,27,13,13,0.48148148148148145,1.0,93.10344827586206,30
18,12,6,5,0.4166666666666667,0.8333333333333334,62.06896551724138,30
14,27,13,14,0.5185185185185185,1.0769230769230769,48.275862068965516,30
20,21,10,10,0.47619047619047616,1.0,68.96551724137932,27
7,18,6,11,0.6111111111111112,1.8333333333333333,24.137931034482758,27
6,27,9,17,0.6296296296296297,1.8888888888888888,20.689655172413794,25
24,27,18,8,0.2962962962962963,0.4444444444444444,82.75862068965517,23
22,24,13,10,0.4166666666666667,0.7692307692307693,75.86206896551724,20
13,16,7,8,0.5,1.1428571428571428,44.827586206896555,18
9,19,8,10,0.5263157894736842,1.25,31.03448275862069,16
15,15,7,7,0.4666666666666667,1.0,51.724137931034484,15
26,8,4,4,0.5,1.0,89.65517241379311,10
19,10,6,3,0.3,0.5,65.51724137931035,9
23,6,3,2,0.3333333333333333,0.6666666666666666,79.3103448275862,4
88,109,48,60,0.5504587155963303,1.25,32.47232472324723,841
237,66,30,35,0.5303030303030303,1.1666666666666667,87.4538745387454,587
245,52,21,30,0.5769230769230769,1.4285714285714286,90.40590405904058,569
146,59,22,35,0.5932203389830508,1.5909090909090908,53.874538745387454,541
181,29,11,17,0.5862068965517241,1.5454545454545454,66.78966789667896,528
76,36,10,26,0.7222222222222222,2.6,28.044280442804425,498
169,68,27,40,0.5882352941176471,1.4814814814814814,62.36162361623616,430
114,43,19,24,0.5581395348837209,1.263157894736842,42.066420664206646,424
152,57,24,32,0.5614035087719298,1.3333333333333333,56.08856088560885,423
226,46,14,32,0.6956521739130435,2.2857142857142856,83.39483394833948,418
207,41,13,27,0.6585365853658537,2.076923076923077,76.38376383763837,417
184,38,13,24,0.631578947368421,1.8461538461538463,67.89667896678966,396
96,37,18,18,0.4864864864864865,1.0,35.42435424354243,385
73,26,8,17,0.6538461538461539,2.125,26.937269372693727,379
191,46,14,31,0.6739130434782609,2.2142857142857144,70.47970479704797,374
170,69,29,39,0.5652173913043478,1.3448275862068966,62.73062730627307,374
26,33,16,16,0.48484848484848486,1.0,9.59409594095941,369
232,32,13,19,0.59375,1.4615384615384615,85.60885608856088,362
60,49,18,31,0.6326530612244898,1.7222222222222223,22.14022140221402,356
22,34,15,19,0.5588235294117647,1.2666666666666666,8.118081180811808,351
66,32,14,18,0.5625,1.2857142857142858,24.354243542435423,349
84,46,17,28,0.6086956521739131,1.6470588235294117,30.996309963099634,344
214,51,24,26,0.5098039215686274,1.0833333333333333,78.96678966789668,343
99,26,8,17,0.6538461538461539,2.125,36.53136531365313,338
98,49,18,30,0.6122448979591837,1.6666666666666667,36.162361623616235,325
53,13,3,9,0.6923076923076923,3.0,19.557195571955717,324
242,14,5,9,0.6428571428571429,1.8,89.2988929889299,313
159,26,9,15,0.5769230769230769,1.6666666666666667,58.671586715867164,311
213,44,16,27,0.6136363636363636,1.6875,78.59778597785979,301
54,43,18,24,0.5581395348837209,1.3333333333333333,19.92619926199262,301
190,33,10,22,0.6666666666666666,2.2,70.11070110701108,286
19,43,19,22,0.5116279069767442,1.1578947368421053,7.011070110701106,281
43,75,33,41,0.5466666666666666,1.2424242424242424,15.867158671586715,279
187,36,19,16,0.4444444444444444,0.8421052631578947,69.00369003690037,277
178,37,19,17,0.4594594594594595,0.8947368421052632,65.68265682656826,276
8,43,16,26,0.6046511627906976,1.625,2.952029520295203,266
225,36,14,21,0.5833333333333334,1.5,83.02583025830258,261
65,25,10,14,0.56,1.4,23.985239852398525,261
81,35,16,19,0.5428571428571428,1.1875,29.88929889298893,257
92,18,6,11,0.6111111111111112,1.8333333333333333,33.94833948339483,256
31,28,9,19,0.6785714285714286,2.111111111111111,11.439114391143912,256
126,22,8,14,0.6363636363636364,1.75,46.494464944649444,255
94,36,16,20,0.5555555555555556,1.25,34.686346863468636,255
6,46,17,28,0.6086956521739131,1.6470588235294117,2.214022140221402,254
243,34,14,19,0.5588235294117647,1.3571428571428572,89.66789667896678,253
56,39,15,23,0.5897435897435898,1.5333333333333334,20.66420664206642,252
250,44,14,29,0.6590909090909091,2.0714285714285716,92.25092250922509,250
77,27,12,15,0.5555555555555556,1.25,28.413284132841326,246
110,48,9,39,0.8125,4.333333333333333,40.59040590405904,244
259,49,19,29,0.5918367346938775,1.5263157894736843,95.5719557195572,238
194,52,22,30,0.5769230769230769,1.3636363636363635,71.58671586715867,237
251,33,15,17,0.5151515151515151,1.1333333333333333,92.619926199262,233
241,26,12,12,0.46153846153846156,1.0,88.92988929889299,232
105,28,7,20,0.7142857142857143,2.857142857142857,38.74538745387454,232
13,27,10,16,0.5925925925925926,1.6,4.797047970479705,228
93,30,16,13,0.43333333333333335,0.8125,34.31734317343174,225
18,16,6,10,0.625,1.6666666666666667,6.642066420664207,223
144,26,10,15,0.5769230769230769,1.5,53.13653136531366,221
23,51,25,25,0.49019607843137253,1.0,8.487084870848708,221
160,28,11,15,0.5357142857142857,1.3636363636363635,59.040590405904055,220
157,39,17,21,0.5384615384615384,1.2352941176470589,57.93357933579336,219
130,23,12,10,0.43478260869565216,0.8333333333333334,47.97047970479705,219
119,33,15,18,0.5454545454545454,1.2,43.91143911439114,216
83,26,11,15,0.5769230769230769,1.3636363636363635,30.627306273062732,216
153,21,8,11,0.5238095238095238,1.375,56.457564575645755,213
185,25,11,12,0.48,1.0909090909090908,68.26568265682657,210
61,27,10,16,0.5925925925925926,1.6,22.509225092250922,208
107,35,10,24,0.6857142857142857,2.4,39.48339483394834,206
2,27,11,15,0.5555555555555556,1.3636363636363635,0.7380073800738007,206
52,33,18,14,0.42424242424242425,0.7777777777777778,19.18819188191882,205
161,42,18,23,0.5476190476190477,1.2777777777777777,59.40959409594095,204
118,21,8,11,0.5238095238095238,1.375,43.542435424354245,203
122,13,5,8,0.6153846153846154,1.6,45.018450184501845,202
252,24,10,14,0.5833333333333334,1.4,92.98892988929889,200
209,23,11,11,0.4782608695652174,1.0,77.12177121771218,198
28,29,10,18,0.6206896551724138,1.8,10.33210332103321,197
141,20,11,8,0.4,0.7272727272727273,52.02952029520295,192
163,15,6,7,0.4666666666666667,1.1666666666666667,60.147601476014756,189
78,14,7,7,0.5,1.0,28.782287822878228,188
69,32,9,23,0.71875,2.5555555555555554,25.461254612546124,188
212,57,19,37,0.6491228070175439,1.9473684210526316,78.22878228782287,185
121,41,14,25,0.6097560975609756,1.7857142857142858,44.64944649446495,184
79,20,10,9,0.45,0.9,29.15129151291513,183
244,23,10,12,0.5217391304347826,1.2,90.03690036900369,180
137,9,4,4,0.4444444444444444,1.0,50.55350553505535,180
138,7,2,4,0.5714285714285714,2.0,50.92250922509225,178
255,16,8,8,0.5,1.0,94.0959409594096,177
156,28,15,11,0.39285714285714285,0.7333333333333333,57.564575645756456,177
103,24,11,10,0.4166666666666667,0.9090909090909091,38.00738007380074,176
4,16,6,9,0.5625,1.5,1.4760147601476015,176
227,15,6,8,0.5333333333333333,1.3333333333333333,83.76383763837639,174
27,65,26,38,0.5846153846153846,1.4615384615384615,9.96309963099631,174
0,13,3,6,0.46153846153846156,2.0,0.0,173
80,18,8,8,0.4444444444444444,1.0,29.520295202952028,172
173,19,6,12,0.631578947368421,2.0,63.837638376383765,171
258,15,5,9,0.6,1.8,95.20295202952029,169
11,12,6,5,0.4166666666666667,0.8333333333333334,4.059040590405904,169
20,18,9,8,0.4444444444444444,0.8888888888888888,7.380073800738007,166
195,36,15,20,0.5555555555555556,1.3333333333333333,71.95571955719558,165
1,9,2,6,0.6666666666666666,3.0,0.36900369003690037,164
117,12,2,9,0.75,4.5,43.17343173431734,162
91,34,15,18,0.5294117647058824,1.2,33.579335793357934,161
174,11,4,6,0.5454545454545454,1.5,64.20664206642066,159
85,17,6,9,0.5294117647058824,1.5,31.365313653136536,159
72,29,14,14,0.4827586206896552,1.0,26.56826568265683,159
100,44,18,25,0.5681818181818182,1.3888888888888888,36.90036900369004,158
67,24,14,9,0.375,0.6428571428571429,24.723247232472325,157
204,18,7,10,0.5555555555555556,1.4285714285714286,75.27675276752768,154
125,24,11,12,0.5,1.0909090909090908,46.125461254612546,153
175,11,4,7,0.6363636363636364,1.75,64.57564575645756,152
265,9,3,5,0.5555555555555556,1.6666666666666667,97.7859778597786,148
199,53,20,32,0.6037735849056604,1.6,73.43173431734317,148
38,12,4,7,0.5833333333333334,1.75,14.022140221402212,148
12,31,20,9,0.2903225806451613,0.45,4.428044280442804,148
63,13,5,8,0.6153846153846154,1.6,23.247232472324722,147
211,10,3,6,0.6,2.0,77.85977859778598,144
236,18,10,7,0.3888888888888889,0.7,87.08487084870849,143
45,34,12,21,0.6176470588235294,1.75,16.605166051660518,143
40,23,11,11,0.4782608695652174,1.0,14.760147601476014,141
216,19,9,9,0.47368421052631576,1.0,79.70479704797047,128
183,49,20,28,0.5714285714285714,1.4,67.52767527675276,125
234,25,9,15,0.6,1.6666666666666667,86.34686346863468,123
230,36,16,19,0.5277777777777778,1.1875,84.87084870848709,123
102,14,3,10,0.7142857142857143,3.3333333333333335,37.63837638376384,120
111,38,14,23,0.6052631578947368,1.6428571428571428,40.959409594095945,119
89,34,18,15,0.4411764705882353,0.8333333333333334,32.84132841328413,119
109,14,1,13,0.9285714285714286,13.0,40.22140221402214,113
42,22,10,11,0.5,1.1,15.498154981549817,111
177,83,42,40,0.4819277108433735,0.9523809523809523,65.31365313653137,110
101,27,12,14,0.5185185185185185,1.1666666666666667,37.269372693726936,107
240,26,11,14,0.5384615384615384,1.2727272727272727,88.56088560885608,104
147,20,5,14,0.7,2.8,54.24354243542435,103
70,48,13,35,0.7291666666666666,2.6923076923076925,25.830258302583026,103
133,24,9,15,0.625,1.6666666666666667,49.07749077490775,102
39,27,10,16,0.5925925925925926,1.6,14.391143911439114,101
135,16,5,10,0.625,2.0,49.815498154981555,99
21,33,14,18,0.5454545454545454,1.2857142857142858,7.7490774907749085,99
235,7,2,5,0.7142857142857143,2.5,86.71586715867159,98
158,33,14,18,0.5454545454545454,1.2857142857142858,58.30258302583026,98
228,41,13,27,0.6585365853658537,2.076923076923077,84.13284132841329,96
219,34,18,15,0.4411764705882353,0.8333333333333334,80.81180811808119,90
5,21,9,11,0.5238095238095238,1.2222222222222223,1.8450184501845017,90
46,19,8,11,0.5789473684210527,1.375,16.974169741697416,89
7,20,8,11,0.55,1.375,2.5830258302583027,88
189,25,12,13,0.52,1.0833333333333333,69.74169741697416,87
55,43,17,25,0.5813953488372093,1.4705882352941178,20.29520295202952,86
14,33,16,16,0.48484848484848486,1.0,5.166051660516605,85
113,27,9,17,0.6296296296296297,1.8888888888888888,41.69741697416974,83
17,18,7,10,0.5555555555555556,1.4285714285714286,6.273062730627306,83
